dataset_index,speaker_id,chapter_id,utterance_id,reference,wav_prediction,wav_wer,compressed_prediction,compressed_wer,compression_ratio,dataset,codec,bitrate,delta_sample_wer,wav_substitutions,wav_deletions,wav_insertions,compressed_substitutions,compressed_deletions,compressed_insertions,delta_substitutions,delta_deletions,delta_insertions,wav_correct,compressed_correct,new_error,recovered,worsened,improved,unchanged
848,3538,142836,22,THE SHAPE OF THE DISHES VARIES AT DIFFERENT PERIODS THE PREVAILING FASHION AT PRESENT BEING OVAL AND CIRCULAR DISHES ON STEMS,THE SHAPE OF THE DISHES VARIES AT DIFFERENT PERIODS THE PREVAILING FASHION AT PRESENT BEING OVAL IN CIRCULAR DISHES ON STEMS,0.0476190476190476,THE SHAPE OF THE DISHES VARIES AT DIFFERENT PERIODS THE PREVAILING FASHION AT PRESENT BEING OVAL IN CIRCULAR DISHES ON STEMS,0.0476190476190476,15.621413009648304,test-other,mp3,16k,0.0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True
2101,6432,63723,2,THE REASON SHE ASKED NO ALIMONY INQUIRED KENNETH,THE REASON SHE ASKED NO ALAMONY INQUIRED KENNETH,0.125,THE REASON SHE ASKED NO ALAMONY INQUIRED KENNETH,0.125,15.177649325626204,test-other,mp3,16k,0.0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True
636,3331,159605,27,ASKED THE ARTFUL YOUNG MAN LAYING A TRAP INTO WHICH POLLY IMMEDIATELY FELL,ASKED THE ARTFUL YOUNG MAN LAYING A TRAP INTO WHICH POLLY IMMEDIATELY FELL,0.0,AS THE OUT FOR YOUNG MAN LAYING A TRAP INTO WHICH POLLY IMMEDIATELY FELL,0.2307692307692307,15.306188595158511,test-other,mp3,16k,0.2307692307692307,0,0,0,2,0,1,2,0,1,True,False,True,False,True,False,False
1103,3997,180294,15,IT IS THE SAME WITH THESE UNHAPPY WOMEN WHEN THEY LOVE SERIOUSLY,THIS IS THE SAME WITH THESE UNHAPPY WOMEN WHEN THEY LOVE SERIOUSLY,0.0833333333333333,THIS IS THE SAME WITH THESE UNHAPPY WOMEN WHEN THE LOVE SERIOUSLY,0.1666666666666666,15.407735459108356,test-other,mp3,16k,0.0833333333333333,1,0,0,2,0,0,1,0,0,False,False,False,False,True,False,False
1933,6070,86744,12,I FEAR I SHALL NOT HAVE THAT HONOR,I FEAR I SHALL NOT HAVE THAT HONOUR,0.125,I FEAR I SHALL NOT HAVE HER HONOUR,0.25,14.893325938251063,test-other,mp3,16k,0.125,1,0,0,2,0,0,1,0,0,False,False,False,False,True,False,False
2547,7975,280085,11,FORMING IN LINE FOUR PACES APART HE ORDERED THEM TO ADVANCE RAPIDLY AND CONCENTRATE THE FIRE OF THE WHOLE LINE THE INSTANT THE ROBBERS WERE DISCOVERED,FORMING IN LINE FOUR PACES APART HE ORDERED THEM TO ADVANCE RAPIDLY AND CONCENTRATE THE FIRE OF THE WHOLE LINE THE INSTANT THE ROBBERS WERE DISCOVERED,0.0,FORMING IN LINE FOUR PACES APART HE ORDERED THEM TO ADVANCE RAPIDLY AND CONCENTRATE THE FIRE OF THE WHOLE LINE THE INSTANT THE ROBBERS WERE DISCOVERED,0.0,15.580783390669325,test-other,mp3,16k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
809,3528,168669,114,YOU WILL DO IT AS SPEEDILY AS POSSIBLE,YOU WILL DO IT AS SPEEDILY AS POSSIBLE,0.0,YOU WILL DO IT AS SPEEDILY AS POSSIBLE,0.0,14.954888537826928,test-other,mp3,16k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
778,3528,168669,83,ON ONE SIDE SAINT BERNARD ON THE OTHER THE AGENT OF THE SANITARY DEPARTMENT,ON ONE SIDE SAINT BERNARD ON THE OTHER THE AGENT OF THE SANITARY DEPARTMENT,0.0,ON ONE SIDE SAINT BERNARD ON THE OTHER THE AGENT OF THE SANITARY DEPARTMENT,0.0,15.390821686985824,test-other,mp3,16k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
2657,8131,117029,7,FATS PLACE WAS STILL OPEN THOUGH THE CROOKED TABLES HAD BEEN REMOVED GORDON DROPPED TO A STOOL SLIPPING OFF HIS HELMET,FAT'S PLACE WAS STILL OPEN THOUGH THE CROOKED TABLES HAD BEEN REMOVED GORDON DROPPED TO A STOOL SLIPPING OFF HIS HELMET,0.0476190476190476,FAT'S PLACE WAS STILL OPEN THOUGH THE CROOKED TABLES HAD BEEN REMOVED GORDON DROPPED TO A STOOL SLIPPING OFF HIS HELMET,0.0476190476190476,15.667956856066471,test-other,mp3,16k,0.0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True
1809,5764,299665,5,ARE THE FAILURES UNDER OBLIGATION TO THEIR CREATOR,ARE THE FAILURES UNDER OBLIGATION TO THEIR CREATOR,0.0,ARE THE FAILURES UNDER OBLIGATION TO THEIR CREATOR,0.0,15.351834720937404,test-other,mp3,16k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
824,3528,168669,129,I WILL PUT EARTH IN THE COFFIN REVEREND MOTHER THAT WILL PRODUCE THE EFFECT OF A CORPSE,I WILL PUT EARTH IN THE COFFIN REVEND MOTHER THAT WILL PRODUCE THE EFFECT OF A CORPSE,0.0588235294117647,I WILL PUT EARTH IN THE COFFIN REVERN MOTHER THAT WILL PRODUCE THE EFFECT OF A CORPSE,0.0588235294117647,15.388436400201106,test-other,mp3,16k,0.0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True
2576,8131,117016,21,MOVING IN TWO GROUPS OF THREES AT OPPOSITE SIDES OF THE STREET THEY BEGAN THEIR BEAT,MOVING IN TWO GROUPS OF THREES AT OPPOSITE SIDES OF THE STREET THEY BEGAN THEIR BEAT,0.0,MOVING IN TWO GROUPS OF THREES AT OPPOSITE SIDES OF THE STREET THEY BEGAN THEIR BEAT,0.0,15.527940432299571,test-other,mp3,16k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
2690,8188,269288,17,HERE IS A LETTER FOR YOU ANNIE CRIED LESLIE,HERE IS A LITTER FOR YOU ANNY CRIED LISLIE,0.3333333333333333,HERE IS THE LITTER FOR YOU ANNY CRIED LISLEY,0.4444444444444444,14.908018491949626,test-other,mp3,16k,0.1111111111111111,3,0,0,4,0,0,1,0,0,False,False,False,False,True,False,False
1136,3997,180297,14,TRULY SHE CONTINUED WE POOR CREATURES OF CHANCE HAVE FANTASTIC DESIRES AND INCONCEIVABLE LOVES,TRULY SHE CONTINUED WE POOR CREATURES OF CHANCE HAVE FANTASTIC DESIRE AND INCONCEIVABLE LOVES,0.0714285714285714,TRULY SHE CONFUSED WE POOR CREATURES OF CHANCE HAVE FANTASTIC DESIRE AND INCONCEIVABLE LOVES,0.1428571428571428,15.581810187802274,test-other,mp3,16k,0.0714285714285714,1,0,0,2,0,0,1,0,0,False,False,False,False,True,False,False
95,1688,142285,95,THEY CARED TOO LITTLE TO ASK IN WHAT MANNER HER SON HAD SPOKEN ABOUT HER,THEY CARED TOO LITTLE TO ASK IN WHAT MANNER HER SON HAD SPOKEN ABOUT HER,0.0,THEY CARED TOO LITTLE TO ASK IN WHAT MANNER HER SON HAD SPOKEN ABOUT HER,0.0,15.388107710688356,test-other,mp3,16k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
1763,5484,24317,31,HOW INDIFFERENT YOU LOOK BUT I TELL YOU HER DEEP BLUE EYES FLASHED AS SHE SPOKE THAT SO LONG AS YOU WERE STILL A GENUINE CREATING ARTIST THE CASE WAS DIFFERENT,HOW INDIFFERENT YOU LOOK BUT I TELL YOU HER DEEP BLUE EYES FLASHED AS SHE SPOKE THAT SO LONG AS YOU WAS STILL A GENUINE CREATING ARTIST THE CASE WAS DIFFERENT,0.032258064516129,HOW INDIFFERENT YOU LOOK BUT I TELL YOU HER DEEP BLUE EYES FLASHED AS SHE SPOKE THAT SO LONG AS YOU WERE STILL A GENUINE CREATING ARTIST THE CASE WAS DIFFERENT,0.0,15.696659559346129,test-other,mp3,16k,-0.032258064516129,1,0,0,0,0,0,-1,0,0,False,True,False,True,False,True,False
2127,6432,63723,28,AFTER THE MARRIAGE WHICH WAS A BRILLIANT AND GAY ONE IF NOT HAPPY THE LARCH HOTEL IT COULD HARDLY BE CALLED A HOME BECAME THE SCENE OF MANY FESTIVE OCCASIONS,AFTER THE MARRIAGE WHICH WAS A BRILLIANT AND GAY ONE IF NOT HAPPY THE LARCH HOTEL IT COULD HARDLY BE CALLED A HOME BECAME THE SCENE OF MANY FESTIVICATIONS,0.0666666666666666,AFTER THE MARRIAGE WHICH WAS A BRILLIANT AND GAYONE IF NOT HAPPY THE LARCH HOTEL IT COULD HARDLY BE CALLED A HOME BECAME THE SCENE OF MANY FESTIVICATIONS,0.1333333333333333,15.713983763270404,test-other,mp3,16k,0.06666666666666671,1,1,0,2,2,0,1,1,0,False,False,False,False,True,False,False
336,2414,159411,13,LET THE TIGER EAT THE MAN FOR MEN HAVE NO PITY,THE LADY THE DAGER EAD THE MAN FOR MEN HAVE NO PITY,0.3636363636363636,THE LADY THE TIRE EAD THE MAN FOR MEN HAVE NO PITY,0.3636363636363636,15.328672810083678,test-other,mp3,16k,0.0,3,0,1,3,0,1,0,0,0,False,False,False,False,False,False,True
2651,8131,117029,1,THE LITTLE PUBLISHER WAS BACK AT THE CRUSADER AGAIN,THE LITTLE PUBLISHER WAS BACK AT THE CRUSADER AGAIN,0.0,THE LITTLE PUBLISHER WAS BACK AT THE CRUSADER AGAIN,0.0,15.16575591985428,test-other,mp3,16k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
63,1688,142285,63,I DON'T BELIEVE ALL I HEAR NO NOT BY A BIG DEAL,I DON'T BELIEVE ALL I HEAR NO NOT BY A BIG DEEL,0.0833333333333333,I DON'T BELIEVE WALL I HEAR NO NOT BY A BIG DEAL,0.0833333333333333,15.390821686985824,test-other,mp3,16k,0.0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True
2267,7105,2330,27,I'LL TRY SAID THE HOME SECRETARY AND WENT TO THE TELEPHONE,I'LL TRY SAID THE HOME SECRETARLY AND WENT TO THE TELEPHONE,0.0909090909090909,I'LL TRY SAID THE HOME'S FECRETORY AND WENT TO THE TELEPHONE,0.1818181818181818,15.382159624413145,test-other,mp3,16k,0.0909090909090909,1,0,0,2,0,0,1,0,0,False,False,False,False,True,False,False
1700,5442,41169,0,LEVIN DID NOT CARE TO EAT AND HE WAS NOT SMOKING HE DID NOT WANT TO JOIN HIS OWN FRIENDS THAT IS SERGEY IVANOVITCH STEPAN ARKADYEVITCH SVIAZHSKY AND THE REST BECAUSE VRONSKY IN HIS EQUERRY'S UNIFORM WAS STANDING WITH THEM IN EAGER CONVERSATION,LEDIN DID NOT CARE TO EAT AND HE WAS NOT SMOKING HE DID NOT WANT TO JOIN HIS OWN FRIENDS THAT AS SERGEY IVANOVITCH STEPAN ARKIDEVITCH SVIERSKY AND THE REST BECAUSE VRONSKY IN EQUERY'S UNIFORM WAS STANDING WITH THEM IN EAGER CONVERSATION,0.1395348837209302,LEDIN DID NOT CARE TO EAT AND HE WAS NOT SMOKING HE DID NOT WANT TO JOIN HIS OWN FRIENDS THAT IS HERGY IVANOVITCH STEPAN ARKIYEVITCH SIERSKY AND THE REST BEKAUS VRONSKY IN EQUARY'S UNIFORM WERE STANDING WITH THEM IN EAGER CONVERSATION,0.1860465116279069,15.827776419119044,test-other,mp3,16k,0.04651162790697669,5,1,0,7,1,0,2,0,0,False,False,False,False,True,False,False
284,2414,128291,21,SAID ZARATHUSTRA THOU SHOULDST ALSO SEE MINE ANIMALS MINE EAGLE AND MY SERPENT THEIR LIKE DO NOT AT PRESENT EXIST ON EARTH,SAID ZATHUSTRA THOU SHOULDST ALSO SEE MY ANIMALS MY EAGLE AND MY ASSORPENT THEYR LIKE DO NOT AT PRESENT EXIST ON EARTH,0.2272727272727272,SAYS RATUSTRA THOU SHOULDST ALSO SEE MY ANIMALS MY EAGLE IN MY SERPENT THEYR LIKE DO NOT AT PRESENT EXIST ON EARTH,0.2727272727272727,15.771119434040784,test-other,mp3,16k,0.0454545454545455,5,0,0,6,0,0,1,0,0,False,False,False,False,True,False,False
1774,5484,24318,8,BUT IF HE WERE DESTINED TO MEET HIS MYRTILUS AND HIS MOTHER IN THE WORLD BEYOND THE GRAVE WHAT HAD HE NOT TO TELL THEM HOW SURE HE WAS OF FINDING A JOYFUL RECEPTION THERE FROM BOTH,BUT IF HE WERE DESTINED TO MEET HIS VERTILUS AND HIS MOTHER IN THE WORLD BEYOND THE GRAVE WHAT HAD HE NOT TO TELL THEM HOW SURE HE WAS A FINDING A JOYFUL RECEPTION THERE FROM BOTH,0.054054054054054,BUT IF HE WERE DESTINED TO MEET HIS VERTILUS AND HIS MOTHER IN THE WORLD BEYOND THE GRAVE WHAT HAD HE NOT TO TELL THEM HOW SURE HE WAS O FINDING A JOYFUL RECEPTION THERE FROM BOTH,0.054054054054054,15.665906672746615,test-other,mp3,16k,0.0,2,0,0,2,0,0,0,0,0,False,False,False,False,False,False,True
517,3005,163399,0,PHELPS WAS ONE OF THESE LITTLE ONE HORSE COTTON PLANTATIONS AND THEY ALL LOOK ALIKE,PHELPS'S WAS ONE OF THESE LITTLE ONE HORSE COTTON PLANTATIONS AND THEY ALL LOOK ALIKE,0.0666666666666666,PHELPS AS WAS ONE OF THESE LITTLE ONE HORSE COTTON PLANTATIONS AND THEY ALL LOOK ALIKE,0.0666666666666666,15.487579843860894,test-other,mp3,16k,0.0,1,0,0,0,0,1,-1,0,1,False,False,False,False,False,False,True
269,2414,128291,6,HE WOULD NOT BE RID OF HIS AFFLICTION,HE WOULD NOT BE RID OF HIS AFELITION,0.125,HE WOULD NOT BE RID OF HIS AFFILITION,0.125,15.09016727866177,test-other,mp3,16k,0.0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True
1111,3997,180294,23,COME DURING THE THIRD ENTR'ACTE,CONDRING THE THIRD END TRACT,0.8,CONDURE THE THIRD AND TRACT,0.8,14.9472,test-other,mp3,16k,0.0,2,1,1,2,1,1,0,0,0,False,False,False,False,False,False,True
124,1998,29454,0,A THOUSAND BLESSINGS FROM A GRATEFUL HEART,A THOUSAND BLESSINGS FROM A GRATEFUL HEART,0.0,A THOUSAND BLESSINGS FROM A GRATEFUL HEART,0.0,14.762351103300135,test-other,mp3,16k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
979,3764,168670,4,EVERYTHING IS ARRANGED AND NOTHING IS SAID FAUCHELEVENT,EVERYTHING IS ARRANGED AND NOTHING IS SAID FAUCHELEVENT,0.0,EVERYTHING IS RANGED AND NOTHING IS SAID FAUCHELEVENT,0.125,15.256319242766484,test-other,mp3,16k,0.125,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
1514,4852,28319,12,SEVENTY FOUR BOOK ONE THE RETURN,SEVENTY FOUR BUCOUAN THE RETURN,0.3333333333333333,SEVENTY FOUR BUCUIN THE RETURN,0.3333333333333333,15.111927104583163,test-other,mp3,16k,0.0,1,1,0,1,1,0,0,0,0,False,False,False,False,False,False,True
2045,6432,63722,6,CARROLL WAS TOO MUCH ENGAGED IN WATCHING THE BLUE SMOKE CURL LAZILY UPWARD FROM HIS CIGAR JUST THEN TO SAY MORE,CARROL WAS TOO MUCH ENGAGED IN WATCHING THE BLUE SMOKE GIRL LAZILY UPWARD FROM HIS CIGAR JUST THEN TO SAY MORE,0.0952380952380952,CARROLL WAS TOO MUCH ENGAGED IN WATCHING THE BLUE SMOKE GIRL LAZILY UPWARD FROM HIS CIGAR JUST THEN TO SAY MORE,0.0476190476190476,15.516168883075355,test-other,mp3,16k,-0.0476190476190476,2,0,0,1,0,0,-1,0,0,False,False,False,False,False,True,False
728,3528,168669,33,HEY MORE OFTEN,HEY MORE OFTEN,0.0,EH MORE OFTEN,0.3333333333333333,14.875213675213676,test-other,mp3,16k,0.3333333333333333,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
1786,5484,24318,20,I LOVE YOU AND HAVE LOVED YOU ALWAYS,I LOVE YOU AND HAVE LOVED YOU ALWAYS,0.0,I LOVE YOU AND HAVE LOVED YOU ALWAYS,0.0,14.784045584045584,test-other,mp3,16k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
2392,7902,96592,47,WHY I COULD TIE YOU UP IN A KNOT AND HEAVE YOU OFF THE CLIFF ANY DAY WHAT A GAME,WHY I COULD TIE YOU UP IN A KNOT AND HEAVE YOU OFF THE CLIFF ANY DAY WHAT A GAME,0.0,WHY I COULD TIE YOU UP IN THE KNOT AND HEAVE YOU OFF THE CLIFF ANY DAY WHAT A GAME,0.05,15.366884125504814,test-other,mp3,16k,0.05,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
762,3528,168669,67,YOU WILL RAISE THE STONE WITH THE BAR BY MEANS OF THE RING BUT,YOU WILL RAISE THE STONE WITH THE BAR BY MEANS OF THE RING BUT,0.0,YOU WILL RASE THE STONE WITH THE BAR BY MEANS OF THE RAIN BUT,0.1428571428571428,15.403423478172794,test-other,mp3,16k,0.1428571428571428,0,0,0,2,0,0,2,0,0,True,False,True,False,True,False,False
2925,8461,281231,25,DE BRACY BOWED LOW AND IN SILENCE THREW HIMSELF UPON A HORSE AND GALLOPED OFF THROUGH THE WOOD,THE BRACY BOWED LOW AND IN SILENCE THREW HIMSELF UPON A HORSE AND GALLOPED OFF THROUGH THE WOODS,0.1111111111111111,TE BRAKE BOWED LOW AND IN SILENCE THREW HIMSELF UPON A HORSE AND GALLOPED OFF THROUGH THE WOODS,0.1666666666666666,15.529044347282948,test-other,mp3,16k,0.0555555555555555,2,0,0,3,0,0,1,0,0,False,False,False,False,True,False,False
1994,6128,63240,23,SHE STOOD THERE LOOKING CONSCIOUSLY AND RATHER SERIOUSLY AT MISTER RANSOM A SMILE OF EXCEEDING FAINTNESS PLAYED ABOUT HER LIPS IT WAS JUST PERCEPTIBLE ENOUGH TO LIGHT UP THE NATIVE GRAVITY OF HER FACE,SHE STOOD THERE LOOKING CONSCIOUSLY AND RATHER SERIOUSLY AT MISTER RANSOM A SMILE OF EXCEEDING FAINTNESS BLAYED ABOUT HER LIPS IT WAS JUST PERCEPTIBLE ENOUGH TO LIGHT UP THE NATIVE GRAVITY OF HER FACE,0.0294117647058823,SHE STOOD THERE LOOKING CONSCIOUSLY AND BOTHER SERIOUSLY AT MISTER RANSOM A SMILE OF EXCEEDING FAINTNESS BLAYED ABOUT HER LIPS IT WAS JUST PERCEPTIBLE ENOUGH TO LIGHT UP THE NATIVE GRAVITY OF HER FACE,0.0588235294117647,15.817040971639797,test-other,mp3,16k,0.029411764705882398,1,0,0,2,0,0,1,0,0,False,False,False,False,True,False,False
1265,4198,61336,30,UKINZER TOOK REFUGE IN HIS CAPITAL SHAPIA WHICH HELD OUT SUCCESSFULLY ALTHOUGH THE SURROUNDING COUNTRY WAS RAVAGED AND DESPOILED,UKINDER TOOK REFUGE IN HIS CAPITAL SHAPIE WHICH HELD OUT SUCCESSFULLY ALTHOUGH THE SURROUNDING COUNTRY WAS RAVAGED AND DESPOILT,0.1578947368421052,KINDED TOOK REFUGE IN HIS CAPITAL SHAPIAR WHICH HELD OUT SUCCESSFULLY ALTHOUGH THE SURROUNDING COUNTRY WAS RAVAGED AND DESPOILT,0.1578947368421052,15.73422258518216,test-other,mp3,16k,0.0,3,0,0,3,0,0,0,0,0,False,False,False,False,False,False,True
2514,7975,280076,25,ABOUT THE LAST OF DECEMBER EIGHTEEN SEVENTY THREE I ARRIVED IN CARROLL PARISH LOUISIANA,ABOUT THE LAST OF DECEMBER EIGHTEEN SEVENTY THREE I ARRIVED IN CAROLL PARISH LOUISIANA,0.0714285714285714,ABOUT THE LAST OF DECEMBER EIGHTEEN SEVENTY THREE I ARRIVED IN CAROLL PARISH LOUISIANA,0.0714285714285714,15.42362758014932,test-other,mp3,16k,0.0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True
285,2414,128291,22,AND TALK TO MINE ANIMALS OF THE HAPPINESS OF ANIMALS,AND TALKE TO MIN ANIMALS OF THE HAPPINESS OF ANIMALS,0.2,AND TALK TO MIND ANIMALS OF THE HAPPINESS OF ANIMALS,0.1,15.345620167355152,test-other,mp3,16k,-0.1,2,0,0,1,0,0,-1,0,0,False,False,False,False,False,True,False
2666,8131,117029,16,YOU CAN'T STAY HERE,YOU CAN'T STAY HERE,0.0,YOU CAN'T STAY HERE,0.0,14.49015317286652,test-other,mp3,16k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
1586,533,131556,5,THEY HAD BETAKEN THEMSELVES TO THEIR WORK I LESS TO DIVERT MY MIND THAN TO DEPRECATE CONVERSATION HAD PROVIDED MYSELF WITH A BOOK,THEY HAVE BETAKEN THEMSELVES TO THEIR WORK I LESS DIVERT MY MIND THAN TO TE PRUCATE CONVERSATION AND PROVIDED MYSELF WITH THE BOOK,0.2608695652173913,THEY HAV BETAKEN THEMSELVES TO THEIR WORK I LESS DIVERT MY MIND THAN TO THE PRUCADE CONVERSATION I PROVIDED MYSELF WITH A VULK,0.2608695652173913,15.6763894935423,test-other,mp3,16k,0.0,4,1,1,4,1,1,0,0,0,False,False,False,False,False,False,True
1235,4198,61336,0,IT IS SIGNIFICANT TO NOTE IN THIS CONNECTION THAT THE NEW KING WAS AN UNSWERVING ADHERENT OF THE CULT OF ASHUR BY THE ADHERENTS OF WHICH HE WAS PROBABLY STRONGLY SUPPORTED,IT IS SIGNIFICANT TO NOTE IN THIS CONNEXION THAT THE NEW KING WAS AN UNSWERVING ADHERENT OF THE COLT OF ASHER BY THE ADHERENTE OF WHICH HE WAS PROBABLY STRONGLY SUPPORTED,0.1290322580645161,IT IS SIGNIFICANT TO NOTE IN THIS CONNECTION THAT THE NEW KING WAS AN UNSWERVING ADHERENT OF THE CULT OF ASHER BY THE ADHERENTS OF WHICH HE WAS PROBABLY STRONGLY SUPPORTED,0.032258064516129,15.77090713902308,test-other,mp3,16k,-0.0967741935483871,4,0,0,1,0,0,-3,0,0,False,False,False,False,False,True,False
1184,4198,12259,9,HE DRINKS IN VAIN THAT FEELS NOT THE PLEASURE OF IT,HE DRINKS IN VAIN THAT FEELS NOT THE PLEASURE OF IT,0.0,HE DRINKS IN VAIN THAT FEELS NOT THE PLEASURE OF IT,0.0,15.173465183353937,test-other,mp3,16k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
498,3005,163391,8,HE ASKED THE KING WHERE HE WAS GOING AND THE KING TOLD HIM HE'D COME DOWN THE RIVER AND LANDED AT THE OTHER VILLAGE THIS MORNING AND NOW HE WAS GOING UP A FEW MILE TO SEE AN OLD FRIEND ON A FARM UP THERE THE YOUNG FELLOW SAYS,HE ASKED THE KING WHERE HE WAS GOIN AND THE KING TOLD HIM HE'D COME DOWN A RIVER AND LANDED AT THE OTHER VILLAGE THIS MORNIN AND NOW HE WAS GOING UP A FEW MILE TO SEE AN OLD FRIEND ON A FARM UP THERE THE YOUNG FELLOW SAYS,0.0612244897959183,HE ASKED A KING WHERE HE WAS GOIN AND THE KING TOLD HIM HE'D COME DOWN A RIVER AND LANDED AT THE OTHER VILLAGE THIS MORNING AND NOW HE WAS GOING UP A FEW MILE TO SEE AN OLD FRIEND ON A FARM UP THERE THE YOUNG FELLOW SAYS,0.0612244897959183,15.761146378587071,test-other,mp3,16k,0.0,3,0,0,3,0,0,0,0,0,False,False,False,False,False,False,True
334,2414,159411,11,AT A LITTLE DISTANCE THEY FOUND A BULLOCK LYING BY THE ROADSIDE,AT A LITTLE DISTANCE THEY FOUND A BULLOCK LYING BY THE ROADSIDE,0.0,AT A LITTLE DISTANCE THEYE FOUND A BULLOCK LYING BY THE ROADSIDE,0.0833333333333333,15.372189841798502,test-other,mp3,16k,0.0833333333333333,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
786,3528,168669,91,THEY PERSECUTE THE SAINTS,THEY PERSECUTE THE SAINTS,0.0,THEY PERSECUTE THE FAINTS,0.25,14.58494623655914,test-other,mp3,16k,0.25,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2549,7975,280085,13,THERE IS NO USE STOPPING TO PICK UP A COMRADE HERE FOR WE CAN'T GET HIM THROUGH THE LINE JUST CHARGE THEM AND MAKE IT IF WE CAN,THERE IS NO USE STOPPING TO PICK UP A COMRADE HERE FO WE CAN'T GET HIM THROUGH THE LIN JEST SHARS HEM AND MAKE IT IF WE CAN,0.1785714285714285,THEREIS NO USE STOPPING TO PICK UP A COMRADE HERE SO WE CAN'T GET HIM THROUGH THE LION JEST SHARS IN AND NECKET IF WE CAN,0.3214285714285714,15.528776726253067,test-other,mp3,16k,0.1428571428571429,5,0,0,7,2,0,2,2,0,False,False,False,False,True,False,False
2516,7975,280076,27,I HAD NOT HEARD OF THAT WHEN I WROTE THE LETTER OF EIGHTEEN SEVENTY FOUR AND TO CORRECT ANY MISAPPREHENSION THAT MIGHT BE CREATED BY OMITTING IT I WILL SAY THAT AT THAT TIME I WAS AT NEOSHO KANSAS WITH A DROVE OF CATTLE WHICH I SOLD TO MAJOR RAY,I HAD NOT HEARD OF THAT WHEN I WROTE THE LETTER OF EIGHTEEN SEVENTY FOUR AND TO CORRECT ANY MISAPPREHENSION THAT MIGHT BE CREATED BY OMITTING IT I WILL SAY THAT AT THE TIME I WAS AT NEOSIO KANSAS WITH A DROVE OF CATTLE WHICH I SOLD TO MAJOR RAY,0.04,I HAVE NOT HEARD OF THAT WHEN I WROTE THE LETTER OF EIGHTEEN SEVENTY FOUR AND TO CORRECT ANY MISAPPREHENSION THAT MIGHT BE CREATED BY OMITTING IT I WILL SAY THAT AT THE TIME I WAS AT NEOSHO KANSAS WITH A DROVE OF CATTLE WHICH I SOLD TO MAKE YOUR RAY,0.08,15.772238000070123,test-other,mp3,16k,0.04,2,0,0,3,0,1,1,0,1,False,False,False,False,True,False,False
930,367,130732,10,KING OF SHELL FISH,KING OF SHELLFISH,0.5,KING AND SELFISH,0.75,14.563777307963354,test-other,mp3,16k,0.25,1,1,0,2,1,0,1,0,0,False,False,False,False,True,False,False
2337,7902,96591,17,NEXT MOMENT AS HE FELT HIS WAY ABOUT HIS HAND TOUCHED AN OLD FASHIONED MARBLE MANTELPIECE FIREPLACE CHIMNEY,NEXT MOMENT AS HE FELT HIS WAY ABOUT HIS HAND TOUCHED AN OLD FASHIONED MARBLE MANTELPIECE FIREPLACE CHIMNEY,0.0,NEXT MOMENT AS HE FELT HIS WAY ABOUT HIS HAND TOUCHED AN OLD FASHIONED MARBLE MANTELPIECE FIREPLACE CHIMNEY,0.0,15.527795945062133,test-other,mp3,16k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
357,2414,159411,34,PROCEED ON YOUR JOURNEY FRIEND BRAHMAN,PROCEED ON YOUR JOURNEY FRIN BRAMMAN,0.3333333333333333,PROCEED ON YOUR JOURNEY FRIN GRAMMAND,0.3333333333333333,15.04721832632071,test-other,mp3,16k,0.0,2,0,0,2,0,0,0,0,0,False,False,False,False,False,False,True
2579,8131,117016,24,GORDON'S EYES POPPED AT THAT,GORDON'S EYES POPPED AT THAT,0.0,GORDON'S EYES POPPED AT THAT,0.0,14.745424292845255,test-other,mp3,16k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
